41.00, 1.00 ,0.17 ,86.12 ,StewartBrand_2006_139
58.82, 0.88 ,0.37 ,86.86 ,StewartBrand_2006_14
62.26, 0.84 ,0.41 ,74.10 ,StewartBrand_2006_140
63.44, 0.91 ,0.46 ,90.08 ,StewartBrand_2006_141
61.02, 0.55 ,0.74 ,48.80 ,StewartBrand_2006_142
51.74, 0.27 ,0.41 ,68.62 ,StewartBrand_2006_143
62.87, 0.38 ,0.56 ,60.38 ,StewartBrand_2006_144
15.51, 0.33 ,0.10 ,27.53 ,StewartBrand_2006_145
43.78, 0.79 ,0.18 ,85.53 ,StewartBrand_2006_146
59.73, 0.93 ,0.44 ,119.99 ,StewartBrand_2006_147
42.79, 1.00 ,0.18 ,105.37 ,StewartBrand_2006_148
29.49, 1.00 ,0.14 ,205.49 ,StewartBrand_2006_149
58.17, 0.69 ,0.43 ,73.63 ,StewartBrand_2006_15
38.40, 0.56 ,0.19 ,112.29 ,StewartBrand_2006_150
59.37, 0.53 ,0.48 ,109.56 ,StewartBrand_2006_151
62.83, 0.45 ,0.47 ,56.86 ,StewartBrand_2006_152
23.58, 1.00 ,0.13 ,74.32 ,StewartBrand_2006_153
57.34, 0.96 ,0.31 ,95.91 ,StewartBrand_2006_154
54.06, 0.70 ,0.27 ,55.89 ,StewartBrand_2006_155
65.97, 0.52 ,0.89 ,64.76 ,StewartBrand_2006_156
26.76, 0.75 ,0.12 ,60.66 ,StewartBrand_2006_157
57.06, 1.00 ,0.29 ,102.11 ,StewartBrand_2006_158
58.21, 0.69 ,0.40 ,61.71 ,StewartBrand_2006_159
53.62, 0.59 ,0.30 ,55.88 ,StewartBrand_2006_16
26.70, 0.75 ,0.12 ,44.08 ,StewartBrand_2006_160
55.21, 0.90 ,0.34 ,83.42 ,StewartBrand_2006_161
30.09, 1.00 ,0.13 ,59.42 ,StewartBrand_2006_162
59.91, 0.02 ,0.53 ,1.47 ,StewartBrand_2006_163
49.25, 0.17 ,0.33 ,25.25 ,StewartBrand_2006_164
68.43, 0.96 ,0.61 ,134.92 ,StewartBrand_2006_165
61.42, 0.57 ,0.39 ,56.33 ,StewartBrand_2006_166
58.37, 0.29 ,0.38 ,24.20 ,StewartBrand_2006_167
26.09, 0.56 ,0.13 ,107.75 ,StewartBrand_2006_168
62.62, 0.45 ,0.64 ,39.38 ,StewartBrand_2006_169
60.95, 0.98 ,0.52 ,87.02 ,StewartBrand_2006_17
61.28, 0.59 ,0.50 ,66.93 ,StewartBrand_2006_170
56.86, 0.07 ,0.61 ,6.21 ,StewartBrand_2006_171
54.78, 0.10 ,0.61 ,12.28 ,StewartBrand_2006_172
65.44, 0.62 ,0.64 ,77.90 ,StewartBrand_2006_173
57.23, 0.12 ,2.03 ,18.34 ,StewartBrand_2006_174
49.18, 0.15 ,0.31 ,14.89 ,StewartBrand_2006_175
27.46, 1.00 ,0.12 ,54.24 ,StewartBrand_2006_176
66.82, 0.65 ,0.72 ,83.87 ,StewartBrand_2006_177
53.02, 0.80 ,0.28 ,64.96 ,StewartBrand_2006_178
60.21, 0.30 ,0.60 ,26.98 ,StewartBrand_2006_179
60.55, 0.53 ,0.61 ,58.77 ,StewartBrand_2006_18
60.60, 0.58 ,0.75 ,60.16 ,StewartBrand_2006_180
57.85, 0.18 ,0.54 ,14.37 ,StewartBrand_2006_181
49.42, 0.12 ,0.44 ,13.28 ,StewartBrand_2006_182
59.62, 0.43 ,0.40 ,58.52 ,StewartBrand_2006_183
30.01, 0.25 ,0.15 ,31.35 ,StewartBrand_2006_184
68.03, 1.00 ,0.59 ,110.92 ,StewartBrand_2006_185
43.62, 0.64 ,0.18 ,57.62 ,StewartBrand_2006_186
59.86, 0.90 ,0.42 ,98.27 ,StewartBrand_2006_187
51.29, 0.17 ,0.27 ,23.51 ,StewartBrand_2006_188
64.73, 1.00 ,0.46 ,102.02 ,StewartBrand_2006_189
53.47, 0.54 ,0.42 ,58.94 ,StewartBrand_2006_19
56.62, 1.00 ,0.27 ,87.86 ,StewartBrand_2006_190
60.52, 0.15 ,0.51 ,13.34 ,StewartBrand_2006_191
14.17, 0.17 ,0.10 ,13.55 ,StewartBrand_2006_192
47.21, 1.00 ,0.19 ,119.28 ,StewartBrand_2006_193
25.45, 0 ,0.12 ,0 ,StewartBrand_2006_194
8.51, 0.67 ,0.09 ,69.31 ,StewartBrand_2006_195
52.25, 0.39 ,0.27 ,53.63 ,StewartBrand_2006_196
65.30, 0.55 ,0.65 ,59.18 ,StewartBrand_2006_197
63.38, 0.50 ,0.47 ,87.22 ,StewartBrand_2006_198
45.19, 0.81 ,0.20 ,77.85 ,StewartBrand_2006_199
57.43, 0.70 ,0.33 ,98.40 ,StewartBrand_2006_2
48.96, 0.17 ,0.45 ,31.22 ,StewartBrand_2006_20
68.11, 0.57 ,0.76 ,85.55 ,StewartBrand_2006_200
65.36, 0.81 ,0.62 ,91.57 ,StewartBrand_2006_201
57.29, 0.50 ,0.39 ,38.18 ,StewartBrand_2006_202
41.54, 0.11 ,0.21 ,9.14 ,StewartBrand_2006_203
51.07, 0.63 ,0.23 ,62.33 ,StewartBrand_2006_204
21.46, 0 ,0.11 ,0 ,StewartBrand_2006_205
56.13, 0.16 ,0.35 ,18.70 ,StewartBrand_2006_206
63.98, 0.55 ,0.98 ,52.02 ,StewartBrand_2006_207
56.67, 0.37 ,0.39 ,29.06 ,StewartBrand_2006_208
29.42, 0.08 ,0.15 ,6.99 ,StewartBrand_2006_21
54.48, 0.67 ,0.28 ,67.31 ,StewartBrand_2006_210
20.34, 1.00 ,0.11 ,77.25 ,StewartBrand_2006_211
54.38, 0.91 ,0.27 ,91.15 ,StewartBrand_2006_212
60.55, 0.81 ,0.45 ,84.44 ,StewartBrand_2006_213
50.17, 0.84 ,0.23 ,72.35 ,StewartBrand_2006_214
35.52, 0.64 ,0.15 ,47.44 ,StewartBrand_2006_215
20.36, 0.75 ,0.11 ,53.99 ,StewartBrand_2006_216
60.50, 0.20 ,0.74 ,18.44 ,StewartBrand_2006_217
64.51, 1.00 ,0.44 ,114.71 ,StewartBrand_2006_218
51.06, 0.30 ,0.24 ,21.11 ,StewartBrand_2006_219
62.14, 1.00 ,0.57 ,139.42 ,StewartBrand_2006_22
59.03, 0.47 ,0.33 ,61.64 ,StewartBrand_2006_220
66.49, 0.75 ,0.54 ,90.15 ,StewartBrand_2006_221
71.65, 0.82 ,0.80 ,79.20 ,StewartBrand_2006_222
63.98, 0.37 ,0.44 ,44.62 ,StewartBrand_2006_223
70.60, 0.24 ,0.77 ,31.57 ,StewartBrand_2006_224
67.25, 0.50 ,0.53 ,62.60 ,StewartBrand_2006_225
72.69, 0.54 ,0.85 ,57.90 ,StewartBrand_2006_226
63.80, 0.51 ,0.44 ,49.48 ,StewartBrand_2006_227
64.75, 0.36 ,0.47 ,44.87 ,StewartBrand_2006_228
67.17, 0.54 ,0.57 ,64.54 ,StewartBrand_2006_229
59.12, 0.83 ,0.33 ,98.14 ,StewartBrand_2006_23
69.53, 0.77 ,0.65 ,83.36 ,StewartBrand_2006_230
45.66, 0.44 ,0.19 ,29.96 ,StewartBrand_2006_231
67.59, 0.36 ,0.54 ,30.05 ,StewartBrand_2006_232
67.68, 0.87 ,0.51 ,124.50 ,StewartBrand_2006_233
64.96, 1.00 ,0.41 ,122.41 ,StewartBrand_2006_235
52.83, 1.00 ,0.24 ,174.61 ,StewartBrand_2006_236
64.91, 1.00 ,0.44 ,124.17 ,StewartBrand_2006_237
66.29, 0.78 ,0.48 ,79.28 ,StewartBrand_2006_238
69.15, 0.54 ,0.56 ,90.54 ,StewartBrand_2006_239
27.51, 0.30 ,0.13 ,27.15 ,StewartBrand_2006_24
70.08, 0.27 ,0.63 ,28.06 ,StewartBrand_2006_240
61.08, 1.00 ,0.33 ,118.49 ,StewartBrand_2006_241
39.81, 0.69 ,0.16 ,51.48 ,StewartBrand_2006_242
63.12, 0.73 ,0.40 ,93.23 ,StewartBrand_2006_243
54.59, 1.00 ,0.26 ,117.08 ,StewartBrand_2006_244
66.02, 0.60 ,0.53 ,74.97 ,StewartBrand_2006_245
67.22, 0.13 ,5.75 ,28.93 ,StewartBrand_2006_246
44.81, 1.00 ,0.19 ,90.44 ,StewartBrand_2006_26
24.60, 0.78 ,0.13 ,50.05 ,StewartBrand_2006_27
62.54, 0.35 ,0.73 ,29.96 ,StewartBrand_2006_28
60.27, 0.39 ,0.42 ,55.37 ,StewartBrand_2006_29
56.52, 0.80 ,0.33 ,97.53 ,StewartBrand_2006_3
49.74, 1.00 ,0.21 ,108.82 ,StewartBrand_2006_30
53.21, 0.41 ,0.44 ,44.25 ,StewartBrand_2006_31
64.77, 0.56 ,0.56 ,68.15 ,StewartBrand_2006_32
59.66, 0.89 ,0.40 ,92.18 ,StewartBrand_2006_33
50.76, 0.79 ,0.31 ,66.93 ,StewartBrand_2006_34
61.59, 0.77 ,0.43 ,80.50 ,StewartBrand_2006_35
20.64, 1.00 ,0.11 ,64.26 ,StewartBrand_2006_36
58.53, 0.75 ,0.40 ,59.73 ,StewartBrand_2006_37
57.04, 0.10 ,0.74 ,8.47 ,StewartBrand_2006_38
57.04, 0.10 ,0.74 ,8.47 ,StewartBrand_2006_39
62.72, 0.88 ,0.51 ,103.60 ,StewartBrand_2006_4
40.41, 0.25 ,0.24 ,20.53 ,StewartBrand_2006_40
29.02, 1.00 ,0.13 ,78.34 ,StewartBrand_2006_41
48.03, 0.83 ,0.22 ,77.36 ,StewartBrand_2006_42
63.56, 1.00 ,0.43 ,108.21 ,StewartBrand_2006_43
54.70, 0.36 ,0.29 ,31.41 ,StewartBrand_2006_44
40.41, 0.69 ,0.17 ,69.86 ,StewartBrand_2006_45
56.33, 1.00 ,0.29 ,119.24 ,StewartBrand_2006_46
30.50, 1.00 ,0.15 ,62.51 ,StewartBrand_2006_47
59.74, 0.81 ,0.39 ,72.89 ,StewartBrand_2006_48
21.11, 0.71 ,0.11 ,49.00 ,StewartBrand_2006_49
54.95, 0.94 ,0.34 ,83.22 ,StewartBrand_2006_5
60.94, 0.33 ,0.52 ,32.14 ,StewartBrand_2006_50
48.01, 0.10 ,0.25 ,7.12 ,StewartBrand_2006_51
51.58, 0.62 ,0.30 ,49.44 ,StewartBrand_2006_52
36.19, 0.08 ,0.17 ,5.62 ,StewartBrand_2006_53
63.80, 0.86 ,0.53 ,119.38 ,StewartBrand_2006_54
62.76, 0.69 ,0.53 ,74.60 ,StewartBrand_2006_55
29.80, 0.33 ,0.13 ,24.57 ,StewartBrand_2006_56
61.06, 0.56 ,0.87 ,57.12 ,StewartBrand_2006_57
46.79, 0.14 ,0.32 ,15.72 ,StewartBrand_2006_58
37.91, 0.31 ,0.19 ,34.11 ,StewartBrand_2006_59
64.40, 0.96 ,0.60 ,86.87 ,StewartBrand_2006_6
56.35, 1.00 ,0.31 ,129.63 ,StewartBrand_2006_60
64.15, 0.81 ,0.73 ,90.26 ,StewartBrand_2006_61
64.88, 0.62 ,0.78 ,96.30 ,StewartBrand_2006_62
36.44, 1.00 ,0.15 ,124.59 ,StewartBrand_2006_63
61.85, 0.77 ,0.65 ,91.80 ,StewartBrand_2006_64
47.71, 0.22 ,0.26 ,17.87 ,StewartBrand_2006_65
62.10, 0.80 ,0.49 ,85.50 ,StewartBrand_2006_66
52.20, 0.48 ,0.28 ,41.06 ,StewartBrand_2006_67
58.47, 0.15 ,1.13 ,16.39 ,StewartBrand_2006_68
56.80, 0.26 ,0.56 ,42.47 ,StewartBrand_2006_69
50.54, 0.43 ,0.53 ,44.73 ,StewartBrand_2006_7
58.40, 0.41 ,0.70 ,40.49 ,StewartBrand_2006_70
66.68, 0.84 ,0.64 ,88.60 ,StewartBrand_2006_71
57.39, 0.23 ,0.68 ,18.28 ,StewartBrand_2006_72
58.55, 0.53 ,0.53 ,52.51 ,StewartBrand_2006_73
52.05, 1.00 ,0.23 ,89.80 ,StewartBrand_2006_74
49.64, 0.35 ,0.23 ,56.56 ,StewartBrand_2006_75
51.34, 1.00 ,0.22 ,153.80 ,StewartBrand_2006_76
50.30, 0.60 ,0.24 ,91.88 ,StewartBrand_2006_77
33.99, 0.80 ,0.14 ,93.70 ,StewartBrand_2006_78
52.93, 0.90 ,0.24 ,137.78 ,StewartBrand_2006_79
57.16, 0.90 ,0.32 ,100.81 ,StewartBrand_2006_8
39.31, 0.71 ,0.17 ,52.70 ,StewartBrand_2006_80
37.73, 0.69 ,0.16 ,63.18 ,StewartBrand_2006_81
67.88, 0.71 ,0.74 ,69.86 ,StewartBrand_2006_82
62.86, 0.76 ,0.49 ,88.90 ,StewartBrand_2006_83
57.31, 0.51 ,0.40 ,85.74 ,StewartBrand_2006_84
52.50, 0.95 ,0.25 ,118.67 ,StewartBrand_2006_85
45.80, 1.00 ,0.20 ,118.95 ,StewartBrand_2006_86
60.17, 0.56 ,0.37 ,73.23 ,StewartBrand_2006_87
40.17, 1.00 ,0.16 ,95.11 ,StewartBrand_2006_89
25.70, 0.62 ,0.12 ,43.50 ,StewartBrand_2006_9
68.76, 0.84 ,0.66 ,106.26 ,StewartBrand_2006_90
40.35, 0.87 ,0.18 ,116.06 ,StewartBrand_2006_91
53.98, 0.54 ,0.29 ,59.69 ,StewartBrand_2006_92
54.39, 0.77 ,0.26 ,85.80 ,StewartBrand_2006_93
62.03, 0.40 ,0.51 ,44.91 ,StewartBrand_2006_94
62.64, 0.12 ,0.53 ,10.47 ,StewartBrand_2006_95
56.90, 0.22 ,0.61 ,21.76 ,StewartBrand_2006_96
61.33, 0.53 ,0.44 ,57.85 ,StewartBrand_2006_97
61.73, 0.81 ,0.55 ,99.31 ,StewartBrand_2006_98
56.82, 0.52 ,0.35 ,72.13 ,StewartBrand_2006_99
